name,description,unit,metric_type,gauge,sum,histogram,exponential_histogram,summary,metadata,resource,resource_schema_url,instrumentation_scope,metric_schema_url
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225255173"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""process.command_line"":"""",""process.parent_pid"":""2"",""process.executable.name"":""rcuos/7"",""process.pid"":""66"",""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225255173"",""value"":0.74,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.executable.name"":""rcuos/7"",""process.parent_pid"":""2"",""os.type"":""linux"",""process.pid"":""66"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225255173"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.command"":"""",""process.parent_pid"":""2"",""os.type"":""linux"",""host.name"":""docker-desktop"",""process.pid"":""66"",""process.executable.path"":"""",""process.command_line"":"""",""process.executable.name"":""rcuos/7""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225255173"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.pid"":""66"",""process.parent_pid"":""2"",""os.type"":""linux"",""process.executable.name"":""rcuos/7"",""process.command"":"""",""host.name"":""docker-desktop"",""process.command_line"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225237340"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.command_line"":"""",""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.executable.name"":""kworker/7:0H-events_highpri"",""os.type"":""linux"",""process.pid"":""65"",""process.parent_pid"":""2"",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225255173"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""process.executable.name"":""rcuos/7"",""os.type"":""linux"",""process.executable.path"":"""",""process.pid"":""66"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225277048"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""process.command_line"":"""",""process.executable.path"":"""",""process.parent_pid"":""2"",""process.command"":"""",""process.pid"":""67"",""os.type"":""linux"",""process.executable.name"":""cpuhp/8""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225277048"",""value"":0,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.command_line"":"""",""process.pid"":""67"",""process.executable.path"":"""",""os.type"":""linux"",""process.parent_pid"":""2"",""process.command"":"""",""host.name"":""docker-desktop"",""process.executable.name"":""cpuhp/8""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225277048"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""os.type"":""linux"",""process.executable.path"":"""",""process.executable.name"":""cpuhp/8"",""host.name"":""docker-desktop"",""process.command_line"":"""",""process.command"":"""",""process.pid"":""67""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225277048"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.pid"":""67"",""os.type"":""linux"",""process.parent_pid"":""2"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.command"":"""",""process.executable.name"":""cpuhp/8"",""process.executable.path"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225277048"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.pid"":""67"",""host.name"":""docker-desktop"",""process.command"":"""",""os.type"":""linux"",""process.parent_pid"":""2"",""process.executable.name"":""cpuhp/8"",""process.command_line"":"""",""process.executable.path"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225296173"",""value"":0.02,""exemplars"":[],""attributes"":{""state"":""system""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""host.name"":""docker-desktop"",""process.command"":"""",""process.parent_pid"":""2"",""process.executable.name"":""migration/8"",""process.command_line"":"""",""os.type"":""linux"",""process.pid"":""68""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225296173"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""process.command_line"":"""",""process.pid"":""68"",""process.executable.name"":""migration/8"",""process.command"":"""",""process.executable.path"":"""",""os.type"":""linux"",""process.parent_pid"":""2""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.usage,The amount of physical memory in use.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225296173"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.parent_pid"":""2"",""process.command"":"""",""host.name"":""docker-desktop"",""process.pid"":""68"",""os.type"":""linux"",""process.executable.name"":""migration/8"",""process.command_line"":"""",""process.executable.path"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225296173"",""value"":0,""exemplars"":[],""attributes"":{""state"":""wait""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""process.parent_pid"":""2"",""process.pid"":""68"",""process.executable.name"":""migration/8"",""host.name"":""docker-desktop"",""process.command_line"":"""",""process.executable.path"":"""",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.memory.virtual,Virtual memory size.,By,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225296173"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""process.executable.name"":""migration/8"",""process.pid"":""68"",""host.name"":""docker-desktop"",""os.type"":""linux"",""process.command_line"":"""",""process.parent_pid"":""2"",""process.executable.path"":"""",""process.command"":""""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
process.cpu.time,Total CPU seconds broken down by different states.,s,sum,null,"{""start_time_unix_nano"":""1761342614000000000"",""time_unix_nano"":""1761344850225314215"",""value"":0,""exemplars"":[],""attributes"":{""state"":""user""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""process.executable.path"":"""",""process.command"":"""",""os.type"":""linux"",""process.executable.name"":""ksoftirqd/8"",""process.command_line"":"""",""host.name"":""docker-desktop"",""process.pid"":""69"",""process.parent_pid"":""2""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.9.0,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/hostmetricsreceiver/internal/scraper/processscraper"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
